CA_name,YYYYQ_DOC,Mort_Amt
Riverdale             ,20081,71575.0
Riverdale             ,20082,64800.0
Riverdale             ,20083,90000.0
Riverdale             ,20084,121500.0
Riverdale             ,20091,180750.0
Riverdale             ,20092,192000.0
Riverdale             ,20093,125860.0
Riverdale             ,20094,76389.0
Riverdale             ,20101,101500.0
Riverdale             ,20102,135875.0
Riverdale             ,20112,154500.0
Riverdale             ,20113,74755.0
Riverdale             ,20121,98300.0
Riverdale             ,20123,84933.0
Riverdale             ,20124,46518.0
Rogers Park           ,20051,206000.0
Rogers Park           ,20052,189800.0
Rogers Park           ,20053,188000.0
Rogers Park           ,20054,202750.0
Rogers Park           ,20061,183500.0
Rogers Park           ,20062,163000.0
Rogers Park           ,20063,178900.0
Rogers Park           ,20064,186000.0
Rogers Park           ,20071,165750.0
Rogers Park           ,20072,143500.0
Rogers Park           ,20073,117000.0
Rogers Park           ,20074,196875.0
Rogers Park           ,20081,249000.0
Rogers Park           ,20082,210000.0
Rogers Park           ,20083,183600.0
Rogers Park           ,20084,198500.0
Rogers Park           ,20091,187995.5
Rogers Park           ,20092,225000.0
Rogers Park           ,20093,222900.0
Rogers Park           ,20094,200000.0
Rogers Park           ,20101,209960.0
Rogers Park           ,20102,209900.0
Rogers Park           ,20103,221880.0
Rogers Park           ,20104,238000.0
Rogers Park           ,20111,262000.0
Rogers Park           ,20112,248020.0
Rogers Park           ,20113,240000.0
Rogers Park           ,20114,208000.0
Rogers Park           ,20121,245686.0
Rogers Park           ,20122,215000.0
Rogers Park           ,20123,200025.0
Rogers Park           ,20124,217500.0
Roseland              ,20051,97550.0
Roseland              ,20052,93300.0
Roseland              ,20053,100000.0
Roseland              ,20054,97000.0
Roseland              ,20061,101500.0
Roseland              ,20062,105000.0
Roseland              ,20063,110000.0
Roseland              ,20064,102000.0
Roseland              ,20071,112985.5
Roseland              ,20072,112000.0
Roseland              ,20073,116999.28
Roseland              ,20074,129931.07
Roseland              ,20081,125930.0
Roseland              ,20082,126200.0
Roseland              ,20083,118750.0
Roseland              ,20084,148180.0
Roseland              ,20091,166657.0
Roseland              ,20092,152761.5
Roseland              ,20093,137431.0
Roseland              ,20094,121688.0
Roseland              ,20101,125681.0
Roseland              ,20102,115685.5
Roseland              ,20103,115600.0
Roseland              ,20104,104625.0
Roseland              ,20111,110000.0
Roseland              ,20112,98402.0
Roseland              ,20113,101427.0
Roseland              ,20114,98045.0
Roseland              ,20121,98761.0
Roseland              ,20122,112600.0
Roseland              ,20123,110265.0
Roseland              ,20124,106743.0
South Chicago         ,20051,95350.0
South Chicago         ,20052,102450.0
South Chicago         ,20053,102000.0
South Chicago         ,20054,102010.0
South Chicago         ,20061,110125.0
South Chicago         ,20062,115800.0
South Chicago         ,20063,110400.0
South Chicago         ,20064,117150.0
South Chicago         ,20071,124000.0
South Chicago         ,20072,130200.0
South Chicago         ,20073,124900.0
South Chicago         ,20074,144626.56
South Chicago         ,20081,132618.0
South Chicago         ,20082,138000.0
South Chicago         ,20083,146384.0
South Chicago         ,20084,156000.0
South Chicago         ,20091,170765.0
South Chicago         ,20092,151907.0
South Chicago         ,20093,140618.0
South Chicago         ,20094,147250.0
South Chicago         ,20101,138128.0
South Chicago         ,20102,112340.0
South Chicago         ,20103,160400.0
South Chicago         ,20104,131060.0
South Chicago         ,20111,123000.0
South Chicago         ,20112,85000.0
South Chicago         ,20113,89125.0
South Chicago         ,20114,57259.0
South Chicago         ,20121,99354.5
South Chicago         ,20122,123000.0
South Chicago         ,20123,86272.0
South Chicago         ,20124,67312.0
South Cook            ,20051,99700.0
South Cook            ,20052,99900.0
South Cook            ,20053,100890.5
South Cook            ,20054,102400.0
South Cook            ,20061,100000.0
South Cook            ,20062,103377.0
South Cook            ,20063,107000.0
South Cook            ,20064,112000.0
South Cook            ,20071,114400.0
South Cook            ,20072,117200.0
South Cook            ,20073,113458.6
South Cook            ,20074,125800.0
South Cook            ,20081,129500.0
South Cook            ,20082,127896.5
South Cook            ,20083,126875.0
South Cook            ,20084,124228.5
South Cook            ,20091,134000.0
South Cook            ,20092,127569.0
South Cook            ,20093,119250.0
South Cook            ,20094,120761.0
South Cook            ,20101,112867.5
South Cook            ,20102,112500.0
South Cook            ,20103,112951.5
South Cook            ,20104,113471.0
South Cook            ,20111,109808.0
South Cook            ,20112,102500.0
South Cook            ,20113,106250.5
South Cook            ,20114,103997.0
South Cook            ,20121,102338.0
South Cook            ,20122,107500.0
South Cook            ,20123,108000.0
South Cook            ,20124,108000.0
South Deering         ,20051,80375.0
South Deering         ,20052,76500.0
South Deering         ,20053,82385.0
South Deering         ,20054,85500.0
South Deering         ,20061,102850.0
South Deering         ,20062,87700.0
South Deering         ,20063,94500.0
South Deering         ,20064,91717.4
South Deering         ,20071,98200.0
South Deering         ,20072,101250.0
South Deering         ,20073,97600.0
South Deering         ,20074,99725.0
South Deering         ,20081,101057.5
South Deering         ,20082,101000.0
South Deering         ,20083,108592.5
South Deering         ,20084,111161.0
South Deering         ,20091,120000.0
South Deering         ,20092,117410.0
South Deering         ,20093,102767.0
South Deering         ,20094,100000.0
South Deering         ,20101,87550.0
South Deering         ,20102,78919.0
South Deering         ,20103,82500.0
South Deering         ,20104,68000.0
South Deering         ,20111,102577.5
South Deering         ,20112,93262.0
South Deering         ,20113,88766.0
South Deering         ,20114,63181.34
South Deering         ,20121,68250.0
South Deering         ,20122,68500.0
South Deering         ,20123,68208.0
South Deering         ,20124,98525.0
South Lawndale        ,20051,120300.0
South Lawndale        ,20052,128750.0
South Lawndale        ,20053,136000.0
South Lawndale        ,20054,126000.0
South Lawndale        ,20061,133500.0
South Lawndale        ,20062,144000.0
South Lawndale        ,20063,129998.61
South Lawndale        ,20064,136000.0
South Lawndale        ,20071,160500.0
South Lawndale        ,20072,150000.0
South Lawndale        ,20073,125937.5
South Lawndale        ,20074,127345.265
South Lawndale        ,20081,128100.0
South Lawndale        ,20082,141825.0
South Lawndale        ,20083,157100.0
South Lawndale        ,20084,108000.0
South Lawndale        ,20091,112000.0
South Lawndale        ,20092,121350.0
South Lawndale        ,20093,99045.0
South Lawndale        ,20094,88369.0
South Lawndale        ,20101,86719.0
South Lawndale        ,20102,60000.0
South Lawndale        ,20103,87602.0
South Lawndale        ,20104,69000.0
South Lawndale        ,20111,69069.0
South Lawndale        ,20112,59415.0
South Lawndale        ,20113,65325.0
South Lawndale        ,20114,85290.0
South Lawndale        ,20121,96600.0
South Lawndale        ,20122,100000.0
South Lawndale        ,20123,112512.5
South Lawndale        ,20124,84145.5
South Shore           ,20051,123520.5
South Shore           ,20052,120000.0
South Shore           ,20053,117380.0
South Shore           ,20054,127000.0
South Shore           ,20061,129000.0
South Shore           ,20062,111150.0
South Shore           ,20063,131225.0
South Shore           ,20064,146000.0
South Shore           ,20071,150000.0
South Shore           ,20072,150000.0
South Shore           ,20073,136500.0
South Shore           ,20074,180800.0
South Shore           ,20081,168490.0
South Shore           ,20082,175655.0
South Shore           ,20083,154640.0
South Shore           ,20084,155000.0
South Shore           ,20091,186558.0
South Shore           ,20092,190030.5
South Shore           ,20093,142424.0
South Shore           ,20094,179594.5
South Shore           ,20101,180119.0
South Shore           ,20102,154516.0
South Shore           ,20103,165792.0
South Shore           ,20104,138200.0
South Shore           ,20111,179462.5
South Shore           ,20112,143785.0
South Shore           ,20113,129570.0
South Shore           ,20114,157104.0
South Shore           ,20121,129278.35
South Shore           ,20122,157500.0
South Shore           ,20123,134133.0
South Shore           ,20124,140427.0
Southwest Cook        ,20051,140000.0
Southwest Cook        ,20052,145600.0
Southwest Cook        ,20053,147920.0
Southwest Cook        ,20054,145000.0
Southwest Cook        ,20061,133510.0
Southwest Cook        ,20062,136800.0
Southwest Cook        ,20063,138000.0
Southwest Cook        ,20064,156000.0
Southwest Cook        ,20071,151000.0
Southwest Cook        ,20072,150000.0
Southwest Cook        ,20073,142650.0
Southwest Cook        ,20074,156750.0
Southwest Cook        ,20081,173532.5
Southwest Cook        ,20082,160000.0
Southwest Cook        ,20083,152000.0
Southwest Cook        ,20084,171500.0
Southwest Cook        ,20091,182166.0
Southwest Cook        ,20092,175600.0
Southwest Cook        ,20093,167960.0
Southwest Cook        ,20094,172000.0
Southwest Cook        ,20101,160638.0
Southwest Cook        ,20102,165000.0
Southwest Cook        ,20103,170432.0
Southwest Cook        ,20104,170000.0
Southwest Cook        ,20111,151070.0
Southwest Cook        ,20112,146595.0
Southwest Cook        ,20113,153563.0
Southwest Cook        ,20114,157600.0
Southwest Cook        ,20121,155944.0
Southwest Cook        ,20122,151550.5
Southwest Cook        ,20123,155677.0
Southwest Cook        ,20124,152689.0
Uptown                ,20051,252500.0
Uptown                ,20052,256000.0
Uptown                ,20053,369200.0
Uptown                ,20054,250000.0
Uptown                ,20061,332850.0
Uptown                ,20062,292500.0
Uptown                ,20063,292000.0
Uptown                ,20064,284500.0
Uptown                ,20071,269000.0
Uptown                ,20072,306000.0
Uptown                ,20073,205500.0
Uptown                ,20074,260600.0
Uptown                ,20081,271200.0
Uptown                ,20082,279872.5
Uptown                ,20083,311000.0
Uptown                ,20084,313000.0
Uptown                ,20091,330000.0
Uptown                ,20092,310000.0
Uptown                ,20093,390537.0
Uptown                ,20094,290000.0
Uptown                ,20101,405000.0
Uptown                ,20102,298630.0
Uptown                ,20103,377807.0
Uptown                ,20104,324000.0
Uptown                ,20111,391185.5
Uptown                ,20112,325000.0
Uptown                ,20113,348000.0
Uptown                ,20114,339375.0
Uptown                ,20121,358000.0
Uptown                ,20122,371920.0
Uptown                ,20123,356000.0
Uptown                ,20124,356000.0
Washingon Park        ,20051,121875.0
Washingon Park        ,20052,100000.0
Washingon Park        ,20053,98800.0
Washingon Park        ,20054,64250.0
Washingon Park        ,20061,107500.0
Washingon Park        ,20062,136000.0
Washingon Park        ,20063,88000.0
Washingon Park        ,20064,130500.0
Washingon Park        ,20071,212750.0
Washingon Park        ,20072,77600.0
Washingon Park        ,20073,195000.0
Washingon Park        ,20074,182000.0
Washingon Park        ,20081,167500.0
Washingon Park        ,20082,336230.0
Washingon Park        ,20083,1157373.5
Washingon Park        ,20084,567500.0
Washingon Park        ,20091,517750.0
Washingon Park        ,20092,339768.0
Washingon Park        ,20093,195710.0
Washingon Park        ,20094,318986.0
Washingon Park        ,20101,210000.0
Washingon Park        ,20102,100000.0
Washingon Park        ,20103,2230000.0
Washingon Park        ,20104,320632.0
Washingon Park        ,20111,71617.0
Washingon Park        ,20112,34150.0
Washingon Park        ,20114,35000.0
Washingon Park        ,20121,188594.5
Washingon Park        ,20122,179650.0
Washingon Park        ,20123,38112.0
Washingon Park        ,20124,274928.0
Washington Heights    ,20051,108000.0
Washington Heights    ,20052,108000.0
Washington Heights    ,20053,112000.0
Washington Heights    ,20054,112500.0
Washington Heights    ,20061,106863.5
Washington Heights    ,20062,118400.0
Washington Heights    ,20063,118000.0
Washington Heights    ,20064,120000.0
Washington Heights    ,20071,135000.0
Washington Heights    ,20072,134300.0
Washington Heights    ,20073,128000.0
Washington Heights    ,20074,140000.0
Washington Heights    ,20081,140800.0
Washington Heights    ,20082,140832.5
Washington Heights    ,20083,154850.0
Washington Heights    ,20084,167373.0
Washington Heights    ,20091,168292.0
Washington Heights    ,20092,138852.0
Washington Heights    ,20093,150486.0
Washington Heights    ,20094,143608.5
Washington Heights    ,20101,127645.0
Washington Heights    ,20102,122429.5
Washington Heights    ,20103,107600.0
Washington Heights    ,20104,106800.0
Washington Heights    ,20111,113471.0
Washington Heights    ,20112,131920.0
Washington Heights    ,20113,124200.0
Washington Heights    ,20114,110669.0
Washington Heights    ,20121,115304.0
Washington Heights    ,20122,111646.5
Washington Heights    ,20123,120900.0
Washington Heights    ,20124,112554.5
West Cook             ,20051,157082.5
West Cook             ,20052,157000.0
West Cook             ,20053,162500.0
West Cook             ,20054,160000.0
West Cook             ,20061,155000.0
West Cook             ,20062,159920.0
West Cook             ,20063,163500.0
West Cook             ,20064,174500.0
West Cook             ,20071,175500.0
West Cook             ,20072,178500.0
West Cook             ,20073,172000.0
West Cook             ,20074,180000.0
West Cook             ,20081,200000.0
West Cook             ,20082,187064.0
West Cook             ,20083,180807.0
West Cook             ,20084,190000.0
West Cook             ,20091,221970.0
West Cook             ,20092,206024.0
West Cook             ,20093,188977.0
West Cook             ,20094,192400.0
West Cook             ,20101,185424.0
West Cook             ,20102,176225.0
West Cook             ,20103,200000.0
West Cook             ,20104,203000.0
West Cook             ,20111,165690.0
West Cook             ,20112,161550.0
West Cook             ,20113,172554.0
West Cook             ,20114,189024.5
West Cook             ,20121,183217.0
West Cook             ,20122,179822.0
West Cook             ,20123,190900.0
West Cook             ,20124,182000.0
West Elsdon           ,20051,155000.0
West Elsdon           ,20052,156780.0
West Elsdon           ,20053,160000.0
West Elsdon           ,20054,154000.0
West Elsdon           ,20061,145000.0
West Elsdon           ,20062,159900.0
West Elsdon           ,20063,169750.0
West Elsdon           ,20064,156750.0
West Elsdon           ,20071,185000.0
West Elsdon           ,20072,179440.2
West Elsdon           ,20073,177500.0
West Elsdon           ,20074,174600.0
West Elsdon           ,20081,179000.0
West Elsdon           ,20082,162750.0
West Elsdon           ,20083,155500.0
West Elsdon           ,20084,159080.5
West Elsdon           ,20091,167784.5
West Elsdon           ,20092,140192.5
West Elsdon           ,20093,139345.0
West Elsdon           ,20094,142065.0
West Elsdon           ,20101,127200.0
West Elsdon           ,20102,144000.0
West Elsdon           ,20103,125000.0
West Elsdon           ,20104,121500.0
West Elsdon           ,20111,120650.0
West Elsdon           ,20112,120065.0
West Elsdon           ,20113,113052.5
West Elsdon           ,20114,109289.0
West Elsdon           ,20121,110000.0
West Elsdon           ,20122,121361.0
West Elsdon           ,20123,112000.0
West Elsdon           ,20124,114831.5
West Englewood        ,20051,83750.0
West Englewood        ,20052,88000.0
West Englewood        ,20053,91300.0
West Englewood        ,20054,92000.0
West Englewood        ,20061,95200.0
West Englewood        ,20062,97500.0
West Englewood        ,20063,100000.0
West Englewood        ,20064,104000.0
West Englewood        ,20071,106325.0
West Englewood        ,20072,108750.0
West Englewood        ,20073,109597.75
West Englewood        ,20074,115000.0
West Englewood        ,20081,112450.0
West Englewood        ,20082,108000.0
West Englewood        ,20083,158340.0
West Englewood        ,20084,160663.0
West Englewood        ,20091,128000.0
West Englewood        ,20092,138000.0
West Englewood        ,20093,137084.0
West Englewood        ,20094,135000.0
West Englewood        ,20101,105743.0
West Englewood        ,20102,124515.0
West Englewood        ,20103,91250.0
West Englewood        ,20104,75000.0
West Englewood        ,20111,77055.0
West Englewood        ,20112,96001.0
West Englewood        ,20113,82500.0
West Englewood        ,20114,71800.0
West Englewood        ,20121,90000.0
West Englewood        ,20122,88350.0
West Englewood        ,20123,97500.0
West Englewood        ,20124,84428.0
West Garfield         ,20051,111250.0
West Garfield         ,20052,128250.0
West Garfield         ,20053,95187.44
West Garfield         ,20054,126750.0
West Garfield         ,20061,112700.0
West Garfield         ,20062,130875.0
West Garfield         ,20063,126250.0
West Garfield         ,20064,130900.0
West Garfield         ,20071,104069.0
West Garfield         ,20072,125350.0
West Garfield         ,20073,143225.0
West Garfield         ,20074,127519.5
West Garfield         ,20081,141482.79499999998
West Garfield         ,20082,113000.0
West Garfield         ,20083,138000.0
West Garfield         ,20084,148867.0
West Garfield         ,20091,69400.0
West Garfield         ,20092,176354.0
West Garfield         ,20093,133675.0
West Garfield         ,20094,113100.0
West Garfield         ,20101,195000.0
West Garfield         ,20102,114664.0
West Garfield         ,20103,188486.0
West Garfield         ,20104,131985.0
West Garfield         ,20111,68225.0
West Garfield         ,20112,112614.0
West Garfield         ,20113,37400.0
West Garfield         ,20114,34948.5
West Garfield         ,20121,46594.0
West Garfield         ,20122,160091.0
West Garfield         ,20123,135399.0
West Garfield         ,20124,52500.0
West Lawn             ,20051,158250.0
West Lawn             ,20052,163200.0
West Lawn             ,20053,165000.0
West Lawn             ,20054,163000.0
West Lawn             ,20061,164000.0
West Lawn             ,20062,167200.0
West Lawn             ,20063,169500.0
West Lawn             ,20064,165000.0
West Lawn             ,20071,180000.0
West Lawn             ,20072,190000.0
West Lawn             ,20073,186800.0
West Lawn             ,20074,183330.0
West Lawn             ,20081,175487.5
West Lawn             ,20082,171050.0
West Lawn             ,20083,170252.5
West Lawn             ,20084,159750.0
West Lawn             ,20091,158302.0
West Lawn             ,20092,150000.0
West Lawn             ,20093,131752.0
West Lawn             ,20094,127710.0
West Lawn             ,20101,116200.0
West Lawn             ,20102,128250.0
West Lawn             ,20103,124919.5
West Lawn             ,20104,121831.0
West Lawn             ,20111,108341.5
West Lawn             ,20112,112000.0
West Lawn             ,20113,116958.0
West Lawn             ,20114,116260.5
West Lawn             ,20121,124725.0
West Lawn             ,20122,142373.0
West Lawn             ,20123,128106.0
West Lawn             ,20124,123244.0
West Pullman          ,20051,92000.0
West Pullman          ,20052,96195.37
West Pullman          ,20053,97250.0
West Pullman          ,20054,99839.61
West Pullman          ,20061,100000.0
West Pullman          ,20062,102000.0
West Pullman          ,20063,105000.0
West Pullman          ,20064,101600.0
West Pullman          ,20071,110000.0
West Pullman          ,20072,114825.0
West Pullman          ,20073,114000.0
West Pullman          ,20074,112000.0
West Pullman          ,20081,112000.0
West Pullman          ,20082,114215.0
West Pullman          ,20083,121598.5
West Pullman          ,20084,126000.0
West Pullman          ,20091,138108.0
West Pullman          ,20092,123422.0
West Pullman          ,20093,129510.0
West Pullman          ,20094,124918.345
West Pullman          ,20101,110220.0
West Pullman          ,20102,116040.0
West Pullman          ,20103,105000.0
West Pullman          ,20104,94025.0
West Pullman          ,20111,105000.0
West Pullman          ,20112,100000.0
West Pullman          ,20113,83833.0
West Pullman          ,20114,95868.0
West Pullman          ,20121,88650.0
West Pullman          ,20122,80000.0
West Pullman          ,20123,97963.20999999999
West Pullman          ,20124,94250.0
West Ridge            ,20051,225000.0
West Ridge            ,20052,200000.0
West Ridge            ,20053,216000.0
West Ridge            ,20054,194000.0
West Ridge            ,20061,204800.0
West Ridge            ,20062,199000.0
West Ridge            ,20063,190000.0
West Ridge            ,20064,200000.0
West Ridge            ,20071,200000.0
West Ridge            ,20072,189000.0
West Ridge            ,20073,200000.0
West Ridge            ,20074,214000.0
West Ridge            ,20081,250000.0
West Ridge            ,20082,204015.0
West Ridge            ,20083,200000.0
West Ridge            ,20084,245800.0
West Ridge            ,20091,260000.0
West Ridge            ,20092,229500.0
West Ridge            ,20093,200500.0
West Ridge            ,20094,248750.0
West Ridge            ,20101,230000.0
West Ridge            ,20102,211000.0
West Ridge            ,20103,244000.0
West Ridge            ,20104,225000.0
West Ridge            ,20111,201000.0
West Ridge            ,20112,176700.0
West Ridge            ,20113,209687.5
West Ridge            ,20114,207000.0
West Ridge            ,20121,236200.0
West Ridge            ,20122,212553.0
West Ridge            ,20123,242400.0
West Ridge            ,20124,225500.0
West Town             ,20051,331500.0
West Town             ,20052,287100.0
West Town             ,20053,329800.0
West Town             ,20054,356600.0
West Town             ,20061,318000.0
West Town             ,20062,327000.0
West Town             ,20063,325000.0
West Town             ,20064,362000.0
West Town             ,20071,368000.0
West Town             ,20072,352000.0
West Town             ,20073,250000.0
West Town             ,20074,333000.0
West Town             ,20081,383000.0
West Town             ,20082,350000.0
West Town             ,20083,348250.0
West Town             ,20084,361975.0
West Town             ,20091,392500.0
West Town             ,20092,370800.0
West Town             ,20093,343375.0
West Town             ,20094,373201.5
West Town             ,20101,392580.0
West Town             ,20102,400800.0
West Town             ,20103,395100.0
West Town             ,20104,393350.0
West Town             ,20111,395000.0
West Town             ,20112,387430.0
West Town             ,20113,386000.0
West Town             ,20114,392000.0
West Town             ,20121,384250.0
West Town             ,20122,390000.0
West Town             ,20123,387500.0
West Town             ,20124,375000.0
Woodlawn              ,20051,103500.0
Woodlawn              ,20052,135587.5
Woodlawn              ,20053,156000.0
Woodlawn              ,20054,119575.0
Woodlawn              ,20061,138500.0
Woodlawn              ,20062,148500.0
Woodlawn              ,20063,127000.0
Woodlawn              ,20064,152500.0
Woodlawn              ,20071,181520.0
Woodlawn              ,20072,146000.0
Woodlawn              ,20073,175000.0
Woodlawn              ,20074,211800.0
Woodlawn              ,20081,204000.0
Woodlawn              ,20082,200964.4
Woodlawn              ,20083,235000.0
Woodlawn              ,20084,175000.0
Woodlawn              ,20091,121411.0
Woodlawn              ,20092,238000.0
Woodlawn              ,20093,183000.0
Woodlawn              ,20094,350000.0
Woodlawn              ,20101,111000.0
Woodlawn              ,20102,239601.5
Woodlawn              ,20103,204975.5
Woodlawn              ,20104,137000.0
Woodlawn              ,20111,165690.0
Woodlawn              ,20112,139500.0
Woodlawn              ,20113,158300.0
Woodlawn              ,20114,137425.0
Woodlawn              ,20121,211302.5
Woodlawn              ,20122,108983.0
Woodlawn              ,20123,179858.0
Woodlawn              ,20124,163588.5
