"Albany Park           ",20051,3
"Garfield Ridge        ",20084,63
"Garfield Ridge        ",20091,74
"Garfield Ridge        ",20092,30
"Garfield Ridge        ",20093,85
"Garfield Ridge        ",20094,83
"Garfield Ridge        ",20101,78
"Garfield Ridge        ",20102,77
"Garfield Ridge        ",20103,101
"Garfield Ridge        ",20104,68
"Garfield Ridge        ",20111,72
"Garfield Ridge        ",20112,59
"Garfield Ridge        ",20113,53
"Garfield Ridge        ",20114,66
"Garfield Ridge        ",20121,50
"Garfield Ridge        ",20122,73
"Garfield Ridge        ",20123,68
"Garfield Ridge        ",20124,61
"Grand Boulevard       ",20051,32
"Grand Boulevard       ",20052,22
"Grand Boulevard       ",20053,21
"Grand Boulevard       ",20054,16
"Grand Boulevard       ",20061,35
"Grand Boulevard       ",20062,54
"Grand Boulevard       ",20063,48
"Grand Boulevard       ",20064,48
"Grand Boulevard       ",20071,71
"Grand Boulevard       ",20072,51
"Grand Boulevard       ",20073,78
"Grand Boulevard       ",20074,69
"Grand Boulevard       ",20081,107
"Grand Boulevard       ",20082,91
"Grand Boulevard       ",20083,91
"Grand Boulevard       ",20084,64
"Grand Boulevard       ",20091,112
"Grand Boulevard       ",20092,40
"Grand Boulevard       ",20093,95
"Grand Boulevard       ",20094,108
"Grand Boulevard       ",20101,74
"Grand Boulevard       ",20102,69
"Grand Boulevard       ",20103,93
"Grand Boulevard       ",20104,85
"Grand Boulevard       ",20111,71
"Grand Boulevard       ",20112,51
"Grand Boulevard       ",20113,49
"Grand Boulevard       ",20114,71
"Grand Boulevard       ",20121,87
"Grand Boulevard       ",20122,61
"Grand Boulevard       ",20123,56
"Grand Boulevard       ",20124,37
"Greater Grand Crossing",20051,68
"Greater Grand Crossing",20052,45
"Greater Grand Crossing",20053,49
"Greater Grand Crossing",20054,69
"Greater Grand Crossing",20061,61
"Greater Grand Crossing",20062,71
"Greater Grand Crossing",20063,87
"Greater Grand Crossing",20064,87
"Greater Grand Crossing",20071,112
"Greater Grand Crossing",20072,88
"Greater Grand Crossing",20073,123
"Greater Grand Crossing",20074,109
"Greater Grand Crossing",20081,107
"Greater Grand Crossing",20082,110
"Greater Grand Crossing",20083,128
"Greater Grand Crossing",20084,106
"Greater Grand Crossing",20091,114
"Greater Grand Crossing",20092,57
"Greater Grand Crossing",20093,95
"Greater Grand Crossing",20094,111
"Greater Grand Crossing",20101,79
"Greater Grand Crossing",20102,99
"Greater Grand Crossing",20103,80
"Greater Grand Crossing",20104,64
"Greater Grand Crossing",20111,75
"Greater Grand Crossing",20112,72
"Greater Grand Crossing",20113,72
"Greater Grand Crossing",20114,78
"Greater Grand Crossing",20121,78
"Greater Grand Crossing",20122,93
"Greater Grand Crossing",20123,94
"Greater Grand Crossing",20124,76
"Hegewisch             ",20051,9
"Hegewisch             ",20052,10
"Hegewisch             ",20053,6
"Hegewisch             ",20054,6
"Hegewisch             ",20061,9
"Hegewisch             ",20062,10
"Hegewisch             ",20063,15
"Hegewisch             ",20064,19
"Hegewisch             ",20071,7
"Hegewisch             ",20072,7
"Hegewisch             ",20073,10
"Hegewisch             ",20074,12
"Hegewisch             ",20081,12
"Hegewisch             ",20082,7
"Hegewisch             ",20083,10
"Hegewisch             ",20084,12
"Hegewisch             ",20091,15
"Hegewisch             ",20092,8
"Hegewisch             ",20093,17
"Hegewisch             ",20094,15
"Hegewisch             ",20101,11
"Hegewisch             ",20102,12
"Hegewisch             ",20103,15
"Hegewisch             ",20104,14
"Hegewisch             ",20111,12
"Hegewisch             ",20112,10
"Hegewisch             ",20113,13
"Hegewisch             ",20114,10
"Hegewisch             ",20121,14
"Hegewisch             ",20122,16
"Hegewisch             ",20123,20
"Hegewisch             ",20124,17
"Hermosa               ",20051,11
"Hermosa               ",20052,8
"Hermosa               ",20053,12
"Hermosa               ",20054,8
"Hermosa               ",20061,20
"Hermosa               ",20062,7
"Hermosa               ",20063,18
"Hermosa               ",20064,16
"Hermosa               ",20071,22
"Hermosa               ",20072,33
"Hermosa               ",20073,36
"Hermosa               ",20074,38
"Hermosa               ",20081,42
"Hermosa               ",20082,65
"Hermosa               ",20083,65
"Hermosa               ",20084,63
"Hermosa               ",20091,77
"Hermosa               ",20092,40
"Hermosa               ",20093,82
"Hermosa               ",20094,58
"Hermosa               ",20101,46
"Hermosa               ",20102,63
"Hermosa               ",20103,57
"Hermosa               ",20104,58
"Hermosa               ",20111,60
"Hermosa               ",20112,35
"Hermosa               ",20113,47
"Hermosa               ",20114,34
"Hermosa               ",20121,43
"Hermosa               ",20122,41
"Hermosa               ",20123,51
"Hermosa               ",20124,20
"Humboldt Park         ",20051,65
"Humboldt Park         ",20052,59
"Humboldt Park         ",20053,61
"Humboldt Park         ",20054,78
"Humboldt Park         ",20061,52
"Humboldt Park         ",20062,87
"Humboldt Park         ",20063,96
"Humboldt Park         ",20064,82
"Humboldt Park         ",20071,107
"Humboldt Park         ",20072,108
"Humboldt Park         ",20073,142
"Humboldt Park         ",20074,143
"Humboldt Park         ",20081,166
"Humboldt Park         ",20082,187
"Humboldt Park         ",20083,173
"Humboldt Park         ",20084,206
"Humboldt Park         ",20091,189
"Humboldt Park         ",20092,75
"Humboldt Park         ",20093,201
"Humboldt Park         ",20094,186
"Humboldt Park         ",20101,145
"Humboldt Park         ",20102,157
"Humboldt Park         ",20103,155
"Humboldt Park         ",20104,121
"Humboldt Park         ",20111,124
"Humboldt Park         ",20112,116
"Humboldt Park         ",20113,114
"Humboldt Park         ",20114,109
"Humboldt Park         ",20121,103
"Humboldt Park         ",20122,117
"Humboldt Park         ",20123,110
"Humboldt Park         ",20124,65
"Hyde Park             ",20051,13
"Hyde Park             ",20052,9
"Hyde Park             ",20053,9
"Hyde Park             ",20054,12
"Hyde Park             ",20061,10
"Hyde Park             ",20062,10
"Hyde Park             ",20063,16
"Hyde Park             ",20064,9
"Hyde Park             ",20071,19
"Hyde Park             ",20072,12
"Hyde Park             ",20073,18
"Hyde Park             ",20074,13
"Hyde Park             ",20081,17
"Hyde Park             ",20082,20
"Hyde Park             ",20083,22
"Hyde Park             ",20084,26
"Hyde Park             ",20091,29
"Hyde Park             ",20092,8
"Hyde Park             ",20093,12
"Hyde Park             ",20094,18
"Hyde Park             ",20101,20
"Hyde Park             ",20102,24
"Hyde Park             ",20103,27
"Hyde Park             ",20104,19
"Hyde Park             ",20111,29
"Hyde Park             ",20112,18
"Hyde Park             ",20113,21
"Hyde Park             ",20114,20
"Hyde Park             ",20121,21
"Hyde Park             ",20122,29
"Hyde Park             ",20123,25
"Hyde Park             ",20124,12
"Irving Park           ",20051,21
"Irving Park           ",20052,13
"Irving Park           ",20053,10
"Irving Park           ",20054,21
"Irving Park           ",20061,20
"Irving Park           ",20062,19
"Irving Park           ",20063,19
"Irving Park           ",20064,28
"Irving Park           ",20071,44
"Irving Park           ",20072,36
"Irving Park           ",20073,54
"Irving Park           ",20074,45
"Irving Park           ",20081,80
"Irving Park           ",20082,83
"Irving Park           ",20083,79
"Irving Park           ",20084,108
"Irving Park           ",20091,115
"Irving Park           ",20092,44
"Irving Park           ",20093,148
"Irving Park           ",20094,142
"Irving Park           ",20101,125
"Irving Park           ",20102,130
"Irving Park           ",20103,129
"Irving Park           ",20104,100
"Irving Park           ",20111,96
"Irving Park           ",20112,94
"Irving Park           ",20113,79
"Irving Park           ",20114,86
"Irving Park           ",20121,97
"Irving Park           ",20122,84
"Irving Park           ",20123,86
"Irving Park           ",20124,47
"Jefferson Park        ",20051,12
"Jefferson Park        ",20052,7
"Jefferson Park        ",20053,11
"Jefferson Park        ",20054,10
"Jefferson Park        ",20061,14
"Jefferson Park        ",20062,8
"Jefferson Park        ",20063,14
"Jefferson Park        ",20064,14
"Jefferson Park        ",20071,12
"Jefferson Park        ",20072,16
"Jefferson Park        ",20073,21
"Jefferson Park        ",20074,31
"Jefferson Park        ",20081,23
"Jefferson Park        ",20082,38
"Jefferson Park        ",20083,35
"Jefferson Park        ",20084,46
"Jefferson Park        ",20091,51
"Jefferson Park        ",20092,16
"Jefferson Park        ",20093,55
"Jefferson Park        ",20094,63
"Jefferson Park        ",20101,47
"Jefferson Park        ",20102,64
"Jefferson Park        ",20103,65
"Jefferson Park        ",20104,48
"Jefferson Park        ",20111,47
"Jefferson Park        ",20112,40
"Jefferson Park        ",20113,41
"Jefferson Park        ",20114,37
"Jefferson Park        ",20121,37
"Jefferson Park        ",20122,37
"Jefferson Park        ",20123,45
"Jefferson Park        ",20124,26
"Kenwood               ",20051,16
"Kenwood               ",20052,13
"Kenwood               ",20053,18
"Kenwood               ",20054,16
"Kenwood               ",20061,23
"Kenwood               ",20062,21
"Kenwood               ",20063,20
"Kenwood               ",20064,19
"Kenwood               ",20071,28
"Kenwood               ",20072,24
"Kenwood               ",20073,27
"Kenwood               ",20074,30
"Kenwood               ",20081,28
"Kenwood               ",20082,34
"Kenwood               ",20083,32
"Kenwood               ",20084,33
"Kenwood               ",20091,23
"Kenwood               ",20092,11
"Kenwood               ",20093,30
"Kenwood               ",20094,34
"Kenwood               ",20101,27
"Kenwood               ",20102,28
"Kenwood               ",20103,38
"Kenwood               ",20104,29
"Kenwood               ",20111,25
"Kenwood               ",20112,26
"Kenwood               ",20113,29
"Kenwood               ",20114,21
"Kenwood               ",20121,26
"Kenwood               ",20122,32
"Kenwood               ",20123,30
"Kenwood               ",20124,26
"Lakeview              ",20051,27
"Lakeview              ",20052,13
"Lakeview              ",20053,18
"Lakeview              ",20054,13
"Lakeview              ",20061,24
"Lakeview              ",20062,17
"Lakeview              ",20063,28
"Lakeview              ",20064,27
"Lakeview              ",20071,36
"Lakeview              ",20072,29
"Lakeview              ",20073,40
"Lakeview              ",20074,44
"Lakeview              ",20081,50
"Lakeview              ",20082,64
"Lakeview              ",20083,51
"Lakeview              ",20084,67
"Lakeview              ",20091,77
"Lakeview              ",20092,46
"Lakeview              ",20093,113
"Lakeview              ",20094,117
"Lakeview              ",20101,83
"Lakeview              ",20102,86
"Lakeview              ",20103,107
"Lakeview              ",20104,113
"Lakeview              ",20111,103
"Lakeview              ",20112,88
"Lakeview              ",20113,73
"Lakeview              ",20114,77
"Lakeview              ",20121,80
"Lakeview              ",20122,91
"Lakeview              ",20123,96
"Lakeview              ",20124,61
"Lincoln Park          ",20051,10
"Lincoln Park          ",20052,10
"Lincoln Park          ",20053,10
"Lincoln Park          ",20054,12
"Lincoln Park          ",20061,10
"Lincoln Park          ",20062,18
"Lincoln Park          ",20063,11
"Lincoln Park          ",20064,21
"Lincoln Park          ",20071,29
"Lincoln Park          ",20072,21
"Lincoln Park          ",20073,23
"Lincoln Park          ",20074,30
"Lincoln Park          ",20081,19
"Lincoln Park          ",20082,26
"Lincoln Park          ",20083,31
"Lincoln Park          ",20084,35
"Lincoln Park          ",20091,58
"Lincoln Park          ",20092,33
"Lincoln Park          ",20093,58
"Lincoln Park          ",20094,75
"Lincoln Park          ",20101,60
"Lincoln Park          ",20102,67
"Lincoln Park          ",20103,74
"Lincoln Park          ",20104,50
"Lincoln Park          ",20111,55
"Lincoln Park          ",20112,38
"Lincoln Park          ",20113,50
"Lincoln Park          ",20114,53
"Lincoln Park          ",20121,42
"Lincoln Park          ",20122,55
"Lincoln Park          ",20123,49
"Lincoln Park          ",20124,30
"Lincoln Square        ",20051,9
"Lincoln Square        ",20052,7
"Lincoln Square        ",20053,12
"Lincoln Square        ",20054,6
"Lincoln Square        ",20061,6
"Lincoln Square        ",20062,11
"Lincoln Square        ",20063,8
"Lincoln Square        ",20064,17
"Lincoln Square        ",20071,17
"Lincoln Square        ",20072,14
"Lincoln Square        ",20073,25
"Lincoln Square        ",20074,25
"Lincoln Square        ",20081,25
"Lincoln Square        ",20082,35
"Lincoln Square        ",20083,40
"Lincoln Square        ",20084,46
"Lincoln Square        ",20091,60
"Lincoln Square        ",20092,19
"Lincoln Square        ",20093,69
"Lincoln Square        ",20094,78
"Lincoln Square        ",20101,52
"Lincoln Square        ",20102,55
"Lincoln Square        ",20103,60
"Lincoln Square        ",20104,44
"Lincoln Square        ",20111,43
"Lincoln Square        ",20112,51
"Lincoln Square        ",20113,38
"Lincoln Square        ",20114,39
"Lincoln Square        ",20121,39
"Lincoln Square        ",20122,53
"Lincoln Square        ",20123,39
"Lincoln Square        ",20124,27
"Logan Square          ",20051,26
"Logan Square          ",20052,15
"Logan Square          ",20053,24
"Logan Square          ",20054,29
"Logan Square          ",20061,27
"Logan Square          ",20062,24
"Logan Square          ",20063,34
"Logan Square          ",20064,37
"Logan Square          ",20071,50
"Logan Square          ",20072,56
"Logan Square          ",20073,66
"Logan Square          ",20074,63
"Logan Square          ",20081,89
"Logan Square          ",20082,100
"Logan Square          ",20083,116
"Logan Square          ",20084,113
"Logan Square          ",20091,141
"Logan Square          ",20092,77
"Logan Square          ",20093,146
"Logan Square          ",20094,171
"Logan Square          ",20101,125
"Logan Square          ",20102,152
"Logan Square          ",20103,133
"Logan Square          ",20104,121
"Logan Square          ",20111,116
"Logan Square          ",20112,105
"Logan Square          ",20113,79
"Logan Square          ",20114,84
"Logan Square          ",20121,106
"Logan Square          ",20122,93
"Logan Square          ",20123,98
"Logan Square          ",20124,62
"Loop                  ",20051,15
"Loop                  ",20052,11
"Loop                  ",20053,7
"Loop                  ",20054,23
"Loop                  ",20061,14
"Loop                  ",20062,23
"Loop                  ",20063,21
"Loop                  ",20064,15
"Loop                  ",20071,25
"Loop                  ",20072,19
"Loop                  ",20073,29
"Loop                  ",20074,28
"Loop                  ",20081,37
"Loop                  ",20082,45
"Loop                  ",20083,44
"Loop                  ",20084,45
"Loop                  ",20091,52
"Loop                  ",20092,22
"Loop                  ",20093,64
"Loop                  ",20094,67
"Loop                  ",20101,66
"Loop                  ",20102,98
"Loop                  ",20103,80
"Loop                  ",20104,68
"Loop                  ",20111,65
"Loop                  ",20112,76
"Loop                  ",20113,49
"Loop                  ",20114,52
"Loop                  ",20121,57
"Loop                  ",20122,42
"Loop                  ",20123,35
"Loop                  ",20124,27
"Lower West Side       ",20051,10
"Lower West Side       ",20052,6
"Lower West Side       ",20053,10
"Lower West Side       ",20054,11
"Lower West Side       ",20061,14
"Lower West Side       ",20062,11
"Lower West Side       ",20063,16
"Lower West Side       ",20064,14
"Lower West Side       ",20071,10
"Lower West Side       ",20072,17
"Lower West Side       ",20073,23
"Lower West Side       ",20074,27
"Lower West Side       ",20081,30
"Lower West Side       ",20082,36
"Lower West Side       ",20083,30
"Lower West Side       ",20084,37
"Lower West Side       ",20091,43
"Lower West Side       ",20092,17
"Lower West Side       ",20093,45
"Lower West Side       ",20094,43
"Lower West Side       ",20101,26
"Lower West Side       ",20102,59
"Lower West Side       ",20103,37
"Lower West Side       ",20104,39
"Lower West Side       ",20111,36
"Lower West Side       ",20112,28
"Lower West Side       ",20113,45
"Lower West Side       ",20114,34
"Lower West Side       ",20121,38
"Lower West Side       ",20122,35
"Lower West Side       ",20123,32
"Lower West Side       ",20124,19
"McKinley Park         ",20051,4
"McKinley Park         ",20053,6
"McKinley Park         ",20054,6
"McKinley Park         ",20061,1
"McKinley Park         ",20062,8
"McKinley Park         ",20063,8
"McKinley Park         ",20064,5
"McKinley Park         ",20071,5
"McKinley Park         ",20072,9
"McKinley Park         ",20073,9
"McKinley Park         ",20074,16
"McKinley Park         ",20081,10
"McKinley Park         ",20082,21
"McKinley Park         ",20083,15
"McKinley Park         ",20084,21
"McKinley Park         ",20091,22
"McKinley Park         ",20092,18
"McKinley Park         ",20093,27
"McKinley Park         ",20094,23
"McKinley Park         ",20101,26
"McKinley Park         ",20102,18
"McKinley Park         ",20103,34
"McKinley Park         ",20104,20
"McKinley Park         ",20111,25
"McKinley Park         ",20112,22
"McKinley Park         ",20113,20
"McKinley Park         ",20114,19
"McKinley Park         ",20121,19
"McKinley Park         ",20122,17
"McKinley Park         ",20123,20
"McKinley Park         ",20124,20
"Montclare             ",20051,4
"Montclare             ",20052,12
"Montclare             ",20053,3
"Montclare             ",20054,7
"Montclare             ",20061,11
"Montclare             ",20062,10
"Montclare             ",20063,9
"Montclare             ",20064,8
"Montclare             ",20071,14
"Montclare             ",20072,9
"Montclare             ",20073,19
"Montclare             ",20074,17
"Montclare             ",20081,22
"Montclare             ",20082,43
"Montclare             ",20083,41
"Montclare             ",20084,36
"Montclare             ",20091,39
"Montclare             ",20092,20
"Montclare             ",20093,49
"Montclare             ",20094,54
"Montclare             ",20101,44
"Montclare             ",20102,61
"Montclare             ",20103,53
"Montclare             ",20104,47
"Montclare             ",20111,31
"Montclare             ",20112,30
"Montclare             ",20113,42
"Montclare             ",20114,21
"Montclare             ",20121,40
"Montclare             ",20122,24
"Montclare             ",20123,20
"Montclare             ",20124,24
"Morgan Park           ",20051,38
"Morgan Park           ",20052,33
"Morgan Park           ",20053,36
"Morgan Park           ",20054,47
"Morgan Park           ",20061,59
"Morgan Park           ",20062,42
"Morgan Park           ",20063,45
"Morgan Park           ",20064,55
"Morgan Park           ",20071,62
"Morgan Park           ",20072,52
"Morgan Park           ",20073,67
"Morgan Park           ",20074,55
"Morgan Park           ",20081,70
"Morgan Park           ",20082,60
"Morgan Park           ",20083,70
"Morgan Park           ",20084,58
"Morgan Park           ",20091,58
"Morgan Park           ",20092,39
"Morgan Park           ",20093,69
"Morgan Park           ",20094,71
"Morgan Park           ",20101,66
"Morgan Park           ",20102,64
"Morgan Park           ",20103,60
"Morgan Park           ",20104,43
"Morgan Park           ",20111,57
"Morgan Park           ",20112,45
"Morgan Park           ",20113,54
"Morgan Park           ",20114,44
"Morgan Park           ",20121,55
"Morgan Park           ",20122,73
"Morgan Park           ",20123,86
"Morgan Park           ",20124,54
"Mount Greenwood       ",20051,7
"Mount Greenwood       ",20052,10
"Mount Greenwood       ",20053,13
"Mount Greenwood       ",20054,14
"Mount Greenwood       ",20061,5
"Mount Greenwood       ",20062,12
"Mount Greenwood       ",20063,6
"Mount Greenwood       ",20064,10
"Mount Greenwood       ",20071,19
"Mount Greenwood       ",20072,10
"Mount Greenwood       ",20073,18
"Mount Greenwood       ",20074,13
"Mount Greenwood       ",20081,24
"Mount Greenwood       ",20082,15
"Mount Greenwood       ",20083,17
"Mount Greenwood       ",20084,25
"Mount Greenwood       ",20091,22
"Mount Greenwood       ",20092,8
"Mount Greenwood       ",20093,20
"Mount Greenwood       ",20094,36
"Mount Greenwood       ",20101,17
"Mount Greenwood       ",20102,23
"Mount Greenwood       ",20103,33
"Mount Greenwood       ",20104,26
"Mount Greenwood       ",20111,24
"Mount Greenwood       ",20112,25
"Mount Greenwood       ",20113,12
"Mount Greenwood       ",20114,30
"Mount Greenwood       ",20121,25
"Mount Greenwood       ",20122,40
"Mount Greenwood       ",20123,28
"Mount Greenwood       ",20124,17
"Near North Side       ",20051,34
"Near North Side       ",20052,34
"Near North Side       ",20053,51
"Near North Side       ",20054,42
"Near North Side       ",20061,42
"Near North Side       ",20062,51
"Near North Side       ",20063,52
"Near North Side       ",20064,59
"Near North Side       ",20071,64
"Near North Side       ",20072,57
"Near North Side       ",20073,73
"Near North Side       ",20074,92
"Near North Side       ",20081,102
"Near North Side       ",20082,133
"Near North Side       ",20083,127
"Near North Side       ",20084,107
"Near North Side       ",20091,158
"Near North Side       ",20092,66
"Near North Side       ",20093,187
"Near North Side       ",20094,247
"Near North Side       ",20101,171
"Near North Side       ",20102,197
"Near North Side       ",20103,170
"Near North Side       ",20104,138
"Near North Side       ",20111,128
"Near North Side       ",20112,123
"Near North Side       ",20113,116
"Near North Side       ",20114,118
"Near North Side       ",20121,111
"Near North Side       ",20122,104
"Near North Side       ",20123,84
"Near North Side       ",20124,59
"Near South Side       ",20051,4
"Near South Side       ",20052,5
"Near South Side       ",20053,11
"Near South Side       ",20054,5
"Near South Side       ",20061,8
"Near South Side       ",20062,15
"Near South Side       ",20063,15
"Near South Side       ",20064,19
"Near South Side       ",20071,16
"Near South Side       ",20072,23
"Near South Side       ",20073,23
"Near South Side       ",20074,18
"Near South Side       ",20081,38
"Near South Side       ",20082,36
"Near South Side       ",20083,32
"Near South Side       ",20084,29
"Near South Side       ",20091,64
"Near South Side       ",20092,29
"Near South Side       ",20093,59
"Near South Side       ",20094,71
"Near South Side       ",20101,65
"Near South Side       ",20102,76
"Near South Side       ",20103,86
"Near South Side       ",20104,57
"Near South Side       ",20111,79
"Near South Side       ",20112,51
"Near South Side       ",20113,54
"Near South Side       ",20114,47
"Near South Side       ",20121,50
"Near South Side       ",20122,60
"Near South Side       ",20123,53
"Near South Side       ",20124,33
"Near West Side        ",20051,21
"Near West Side        ",20052,21
"Near West Side        ",20053,22
"Near West Side        ",20054,19
"Near West Side        ",20061,22
"Near West Side        ",20062,19
"Near West Side        ",20063,30
"Near West Side        ",20064,31
"Near West Side        ",20071,31
"Near West Side        ",20072,43
"Near West Side        ",20073,52
"Near West Side        ",20074,50
"Near West Side        ",20081,69
"Near West Side        ",20082,70
"Near West Side        ",20083,80
"Near West Side        ",20084,66
"Near West Side        ",20091,105
"Near West Side        ",20092,34
"Near West Side        ",20093,111
"Near West Side        ",20094,111
"Near West Side        ",20101,122
"Near West Side        ",20102,134
"Near West Side        ",20103,144
"Near West Side        ",20104,122
"Near West Side        ",20111,128
"Near West Side        ",20112,97
"Near West Side        ",20113,111
"Near West Side        ",20114,101
"Near West Side        ",20121,98
"Near West Side        ",20122,115
"Near West Side        ",20123,99
"Near West Side        ",20124,67
"New City              ",20051,49
"New City              ",20052,41
"New City              ",20053,60
"New City              ",20054,55
"New City              ",20061,63
"New City              ",20062,70
"New City              ",20063,76
"New City              ",20064,93
"New City              ",20071,136
"New City              ",20072,113
"New City              ",20073,122
"New City              ",20074,166
"New City              ",20081,139
"New City              ",20082,137
"New City              ",20083,151
"New City              ",20084,138
"New City              ",20091,142
"New City              ",20092,68
"New City              ",20093,141
"New City              ",20094,130
"New City              ",20101,105
"New City              ",20102,118
"New City              ",20103,105
"New City              ",20104,107
"New City              ",20111,88
"New City              ",20112,75
"New City              ",20113,83
"New City              ",20114,63
"New City              ",20121,91
"New City              ",20122,91
"New City              ",20123,82
"New City              ",20124,66
"North Center          ",20051,4
"North Center          ",20052,7
"North Center          ",20053,4
"North Center          ",20054,3
"North Center          ",20061,8
"North Center          ",20062,10
"North Center          ",20063,8
"North Center          ",20064,11
"North Center          ",20071,13
"North Center          ",20072,12
"North Center          ",20073,23
"North Center          ",20074,16
"North Center          ",20081,25
"North Center          ",20082,21
"North Center          ",20083,28
"North Center          ",20084,27
"North Center          ",20091,24
"North Center          ",20092,19
"North Center          ",20093,38
"North Center          ",20094,40
"North Center          ",20101,32
"North Center          ",20102,32
"North Center          ",20103,39
"North Center          ",20104,31
"North Center          ",20111,32
"North Center          ",20112,38
"North Center          ",20113,35
"North Center          ",20114,25
"North Center          ",20121,19
"North Center          ",20122,27
"North Center          ",20123,27
"North Center          ",20124,18
"North Cook            ",20051,130
"North Cook            ",20052,103
"North Cook            ",20053,108
"North Cook            ",20054,118
"North Cook            ",20061,153
"North Cook            ",20062,132
"North Cook            ",20063,145
"North Cook            ",20064,232
"North Cook            ",20071,233
"North Cook            ",20072,240
"North Cook            ",20073,320
"North Cook            ",20074,367
"North Cook            ",20081,483
"North Cook            ",20082,516
"North Cook            ",20083,542
"North Cook            ",20084,519
"North Cook            ",20091,712
"North Cook            ",20092,348
"North Cook            ",20093,919
"North Cook            ",20094,893
"North Cook            ",20101,708
"North Cook            ",20102,841
"North Cook            ",20103,832
"North Cook            ",20104,681
"North Cook            ",20111,705
"North Cook            ",20112,611
"North Cook            ",20113,566
"North Cook            ",20114,552
"North Cook            ",20121,549
"North Cook            ",20122,664
"North Cook            ",20123,557
"North Cook            ",20124,369
"North Lawndale        ",20051,50
"North Lawndale        ",20052,33
"North Lawndale        ",20053,49
"North Lawndale        ",20054,50
"North Lawndale        ",20061,55
"North Lawndale        ",20062,65
"North Lawndale        ",20063,80
"North Lawndale        ",20064,67
"North Lawndale        ",20071,92
"North Lawndale        ",20072,85
"North Lawndale        ",20073,100
"North Lawndale        ",20074,103
"North Lawndale        ",20081,118
"North Lawndale        ",20082,89
"North Lawndale        ",20083,114
"North Lawndale        ",20084,110
"North Lawndale        ",20091,119
"North Lawndale        ",20092,46
"North Lawndale        ",20093,112
"North Lawndale        ",20094,105
"North Lawndale        ",20101,113
"North Lawndale        ",20102,83
"North Lawndale        ",20103,80
"North Lawndale        ",20104,71
"North Lawndale        ",20111,81
"North Lawndale        ",20112,71
"North Lawndale        ",20113,57
"North Lawndale        ",20114,56
"North Lawndale        ",20121,71
"North Lawndale        ",20122,92
"North Lawndale        ",20123,89
"North Lawndale        ",20124,54
"North Park            ",20051,3
"North Park            ",20052,4
"North Park            ",20053,7
"North Park            ",20054,3
"North Park            ",20061,7
"North Park            ",20062,5
"North Park            ",20063,5
"North Park            ",20064,10
"North Park            ",20071,8
"North Park            ",20072,14
"North Park            ",20073,14
"North Park            ",20074,16
"North Park            ",20081,21
"North Park            ",20082,15
"North Park            ",20083,29
"North Park            ",20084,32
"North Park            ",20091,17
"North Park            ",20092,8
"North Park            ",20093,48
"North Park            ",20094,55
"North Park            ",20101,31
"North Park            ",20102,28
"North Park            ",20103,33
"North Park            ",20104,32
"North Park            ",20111,22
"North Park            ",20112,27
